Traffic_Congestion,Accident_Reports,Weather_Conditions,Potholes,Road_Closures,Traffic_Patterns,Hospital_Proximity,Road_Type,Emergency_Response_Time
4.394016223220781,4,7.773772421737434,4,2,6.460847517829535,11.511553525689216,City Road,23.339781398924792
2.328569832932188,3,4.172376379289939,1,0,3.71526265704344,3.2537978801929954,Local Road,17.790965279252013
4.011183449875405,3,5.219573099469351,3,0,3.2187663049537107,8.027195735807352,City Road,18.47548787463925
6.817120691588069,1,2.821986019619387,5,2,3.316463712973304,12.310380782433443,City Road,20.045259586949086
2.027792138027617,4,3.5123161978202537,0,2,8.004984649250648,7.064795469293177,Local Road,24.42073705215573
4.000995030146865,3,8.264133098533863,9,0,3.7078349017683694,9.764845217344794,Local Road,19.040049414167576
4.38901216154566,0,7.7203097508054706,3,2,3.2709081864737515,5.4597507939109295,City Road,18.392128891845193
5.2243736176275375,1,6.7478861038074776,5,1,5.627399322857474,11.903944693514067,Highway,10.218012028989861
7.519133698476563,4,9.165813807409382,8,1,8.06396083165215,3.6273492392251154,City Road,11.21424553033534
4.078075966195767,1,6.666132142504363,1,1,4.574450258935812,13.230511738506005,Local Road,18.657574399359945
4.081719211377366,0,5.735743999708886,6,2,5.530275705155498,5.378356637060017,Highway,24.04360581710805
6.4250074886584905,4,4.722965970446102,5,0,3.2395351953825076,13.492776380499969,Local Road,23.000370225990924
4.713307645338843,1,9.52358804588938,1,2,5.694471084809255,7.2303508956062075,Local Road,24.73868384488307
3.3476289376398918,2,2.661723692194828,7,2,6.465678483822802,11.67220289369384,Highway,17.91751056341911
4.71463709679616,0,9.447098976486467,6,0,6.425442322512868,6.830703573434262,Local Road,21.818964076566502
2.845142122278799,0,8.613717279448146,4,0,4.994560153046191,13.87094005481577,Local Road,22.60600497234011
3.05832191903734,0,3.0394393962856103,4,0,4.893199083978813,4.519645506220492,Local Road,19.720474859962927
4.990206636436879,2,6.5198748614020285,6,1,3.6397417136195873,5.1422374712711845,Local Road,15.081248563217608
4.513552697027287,2,8.932383853992695,8,2,5.20078992387761,8.916361501905627,Local Road,17.049676519866917
7.489075406408601,3,6.57447330885723,8,0,3.596968013237788,3.9832612684577535,Local Road,22.868756083653516
4.174363394699799,1,9.257598572484978,8,2,7.59957566827231,5.351762216421143,Local Road,14.47821888973246
5.4835301016682605,3,9.54387053452834,5,1,8.797645786489115,14.325196586544173,Local Road,23.856146968999727
5.793585727517183,1,5.379076177474447,9,1,8.820446740000241,14.717875933774646,Local Road,13.447095121339977
2.078566739530002,2,5.018509291250589,5,0,8.190426596252363,7.515111951965063,City Road,21.24274622735171
5.9812242321002635,2,9.490569231753256,2,0,6.604752896037715,14.079432252167228,City Road,19.458388515186073
3.068215801218509,3,7.4011204891973446,0,2,7.20519418346328,9.537896108081181,Local Road,21.243991616811435
7.766421904816731,4,2.9281814507853543,6,0,4.711234816082484,6.2369095904852045,City Road,16.56021358648892
2.8919763665186777,3,2.3383339937814496,3,2,6.784622521035724,11.428784652967185,Highway,23.98961593830977
4.487744742362143,1,6.517032407978105,0,0,5.733897296639265,10.906821678898286,City Road,19.48708303617216
2.512098008471863,3,9.441367723507398,7,2,5.892104038661595,14.8695038293048,Local Road,14.324437068313845
7.981245511075684,0,8.753989619246546,5,2,7.5466593622509475,6.1805674489113995,Local Road,19.576826059782157
5.013170061987456,1,7.406781971714691,5,2,4.69151013358351,11.064714031940825,City Road,14.302236208105468
5.5723101039202625,1,3.1129267911287,1,2,4.90823767016712,3.6242850603533627,Local Road,14.404485876398113
2.4024588643305647,4,4.033851069989565,0,1,8.54785074677182,4.363752464360633,Highway,15.993977674313019
6.499762822395066,2,9.00408981242093,1,2,3.3373457691058332,3.047020499413119,Highway,22.786456263536785
3.2594335585735146,1,3.4624578932552037,3,0,5.913805790480042,14.993528172716077,Local Road,17.50446811590988
7.3883257366442825,2,4.2275152660034765,1,1,8.47680480244717,12.627284365769732,Highway,20.183512633453113
3.230837842892043,3,3.0368052095635356,0,1,6.6621780469089416,12.440676176802489,Highway,15.879516104116945
3.1441263239819994,0,7.408865851315289,6,2,6.278442445272793,9.116712903458156,City Road,13.954081597103222
2.219298007088569,4,9.551858442905676,7,1,4.4984650753761315,6.600804994865279,Highway,24.31960241074347
4.832401670659996,2,4.151744252763088,5,2,5.05965293438669,4.815171413552111,City Road,19.053718706845938
5.3890467995756985,1,5.80325286280059,3,0,8.112290494828159,6.416096866157564,Local Road,24.009270078740776
2.394251836570114,2,7.074717917689634,5,2,6.355308790610749,7.5116546631496695,City Road,13.051195032974725
6.653165700170064,1,9.995729985725045,2,1,6.088453162540679,12.075721163763529,Local Road,12.203412458693991
4.7197330084881655,2,2.838464519980577,7,0,3.5974782812401735,9.47594146683783,Local Road,22.837343606858553
5.14634161596548,1,5.988566396045673,9,2,3.096168938730739,3.9298035186657923,Local Road,20.213758189258773
4.644576481629369,3,5.0809609592200005,1,0,8.782111132122296,3.216348107506947,Local Road,12.79867748880462
4.404578365251956,1,8.926561321778841,4,0,5.26191700372105,4.227986154408757,Local Road,14.040395509953067
5.357841987849307,1,5.807741848093247,0,1,6.619278372597026,7.925984564368552,City Road,22.009959122879668
2.931441475584275,0,2.8878201966811847,5,0,3.47829043912371,14.19831500458822,Local Road,16.80802929993904
3.0915687829716267,1,7.075393162292669,1,1,7.098685714338279,10.64882977451066,Highway,20.058107597591363
7.170713726081104,0,8.16624494611104,3,0,8.595400252235766,12.621910798506182,Highway,14.775280332040163
7.676692772801797,4,2.0230500133249167,5,2,6.453991517984518,8.596495134054582,Local Road,15.71844929162315
4.239855897678518,0,8.871653483365037,9,0,3.7566919342524634,7.339992998340513,Highway,24.860688379346577
3.6244680388613224,3,3.488184000045325,7,2,6.49032916484086,4.300804472599473,City Road,13.714256307620778
5.863997259434095,0,6.416554917227023,7,2,7.598083278627914,13.51119626623446,City Road,17.59684565554771
4.452405026588578,4,5.326380005499601,5,0,5.438499219444112,12.397920348334834,Local Road,22.666035147857983
2.152318133962069,3,7.757230532884243,3,2,8.279026487648807,5.017417171172701,Local Road,13.58834820498787
2.936915584197142,2,4.969292918285935,7,0,6.892097720144187,9.147126766515125,Local Road,16.228206350264962
6.295833373084385,2,8.958105413453687,7,0,8.395493509735214,8.848497695054938,Highway,19.226369310549824
5.953543651460908,0,7.843970887670322,9,2,6.741031867484024,10.501098632238342,Highway,17.21782227212654
2.162575955020901,0,7.181705368503372,0,2,3.7877278320289456,14.354242727895134,City Road,16.89253399855476
3.331832971597697,4,8.369924764502834,3,1,4.858150266631135,9.957257301149756,Highway,15.437645969831854
3.386448779528428,4,8.032184279427058,3,2,4.210769689514741,9.482607201343423,City Road,18.799694916623878
6.03135646159237,1,2.2875093993724267,6,1,8.452958986301173,3.6038751952159673,Highway,19.365590468854155
2.118263226526185,4,5.157874830758625,6,2,7.5624004037248955,3.754889712216287,City Road,19.79934311352044
2.624651491907443,1,9.446458378531918,7,0,7.0583902134600365,5.248161495921467,Local Road,11.05552161859044
6.799496512239136,3,3.0057941519378097,4,2,4.8057979177897305,3.3896492603009793,Highway,19.46551263568073
3.0712679723260017,0,7.89677240345641,6,0,4.104268632301281,11.920234746840148,City Road,24.298557681718492
5.916476647111248,3,9.796734490682638,7,0,7.538706527933471,11.679963647927558,Highway,18.114793532921254
3.429096686280359,4,2.417589032359773,8,0,5.844947675274478,4.632674813179715,Local Road,20.729006237638664
2.596648356556071,3,7.457551045012884,2,1,4.354737312903775,13.032946809543372,City Road,18.350984616388267
3.4590331459967247,3,5.745233130408243,2,2,6.69973186899165,4.857432418153344,Highway,22.821109278879682
6.333601591133955,3,6.633402042997777,3,0,3.242003112830712,6.614107043968305,Highway,23.943746418963535
7.1341788086377145,4,2.682730691874599,4,0,4.957021524769521,5.98772278993638,Local Road,12.76329848944539
6.981319187401949,3,2.344055614935516,9,1,5.811341967546808,7.467685182876574,Local Road,16.5529005483569
4.383101177710729,1,7.334933284407374,0,2,3.887750004656435,6.055965190679542,City Road,15.88573151399082
6.008510819423877,4,8.586475438565742,6,2,8.907926865545036,8.867411117261424,Highway,16.07822684948918
3.229905772494926,3,8.256122679463738,8,1,4.254584187537685,7.8888945762562255,Highway,11.882862718418139
3.7588863815660796,4,6.350445822929899,7,1,3.7821187802595935,14.838833889351918,Local Road,22.204235889710787
7.378014911126718,2,2.7989345690894254,4,2,4.221209243321378,3.671116201538708,Local Road,10.536493645224029
2.0780115410644164,1,7.5043555506881106,3,1,7.614366798958345,4.7061765166482195,City Road,17.923399115907355
2.5130511851268085,3,3.9351110684331676,6,2,5.553033955631057,3.63391072690323,Highway,19.92817582067037
3.247317530876164,2,9.288549622139069,4,2,6.3924956385152285,10.510094339788509,Highway,13.112041570883157
2.1591932232429185,2,8.70612287636564,6,0,3.1260549419181647,3.654111328964635,City Road,23.587752881481933
3.088612610538784,4,7.675063736699127,0,0,3.2065878514398873,13.03727684851348,City Road,22.578238105371895
5.498249365818153,2,9.590767646649043,0,2,5.674953298962097,9.143263568183134,Local Road,17.06625594225888
4.528547303554988,1,2.2513745720901834,9,2,7.899931459209741,9.324091494978404,Local Road,16.16723398510208
7.356030266461849,1,7.889603400486096,2,2,8.311433272245392,9.73913409254633,City Road,13.548518878166501
6.904661370430645,0,4.641942234691243,1,2,3.5202394055738413,5.049764475674529,City Road,20.949898369674454
4.050904110187256,1,9.248527085490922,1,2,6.230178612606137,5.372283637373851,Highway,11.976156994479462
3.5565406005877547,2,4.133401573295821,6,2,8.479378117675623,6.825807874476056,City Road,20.203566307656743
4.278154449003601,1,7.798851994520136,9,1,5.327836526387318,10.121956989862216,City Road,22.6368547917762
5.541769655088847,4,9.021176157206252,1,2,7.977394988570212,5.521413311282574,Highway,13.427073638755356
3.6083818449372576,0,2.3332545470614594,3,1,3.802173926396617,4.395980725599134,City Road,22.996411043481345
5.744893447094804,2,5.181180636736289,1,1,8.612366938006792,14.641402637021187,Local Road,10.499847991592627
4.456469913147442,0,8.098472256175508,5,2,7.508539905187816,3.263781777715475,Local Road,23.69181078079788
5.312283085111881,2,5.639351116060697,7,2,8.64800635672141,12.632368864032259,Highway,11.77543341776947
4.6167591748119,4,4.138021038348763,9,1,7.059703401315039,12.456421794900265,City Road,19.68638766907049
3.7667945572515062,0,3.75844279058552,3,1,5.180423591996562,6.566569366141152,Local Road,13.751237033709128
7.69071984177294,3,3.0521461353310233,4,2,8.629087035148334,4.627519392087761,Local Road,22.54828586754421
6.581634764958565,2,8.857036478850258,3,2,4.653400657855071,4.747543760465081,Local Road,17.684505413731998
2.8406790545987155,3,6.602843226012448,2,1,4.993035132370395,11.36917940684631,Local Road,12.02861786869752
7.210807855387477,0,2.611079559931648,4,1,7.204850508010442,10.713679093034084,City Road,18.564873569889677
4.924587189497082,3,5.060642588565083,8,1,7.591897797152318,12.392948091016642,City Road,16.118239152954747
7.367313361364548,3,4.941869206440879,7,0,8.576420903094924,14.249774068789256,City Road,19.92171724919652
6.799131535683891,0,3.453913525675704,7,1,4.2288144543372574,11.303128359199103,City Road,23.22854927145189
4.551281026815401,4,5.4840610037775255,7,0,7.787988211315344,4.8702184386173215,Local Road,16.140836967751277
2.134815849920704,3,4.656794923145092,7,2,7.43127632038178,5.921311401184928,Highway,14.348210193007894
3.6120641563096765,3,4.73442964393746,6,2,3.382767337521587,13.106324770477375,Highway,10.217726417914132
5.249805287965201,4,7.912212462303669,7,1,5.323338847261242,5.511672910010503,Local Road,18.622585567898124
5.800869318956884,3,3.7861070840415705,7,2,4.6965927423605915,3.870267803453777,Local Road,16.034121511471504
3.5473261125992135,3,7.134879670842843,7,2,4.826942546124182,11.439360648507005,Highway,15.61973828522243
2.836136444436945,3,6.565196991047479,9,2,8.897681277328205,7.830316265881704,Highway,12.744029819263188
7.0095814207957945,1,6.544740098702938,6,2,6.856664480879568,14.040480630550842,Local Road,16.450830177869115
7.906413084221313,4,7.304058769134207,0,0,7.3060569467609975,10.803060853123938,Local Road,24.766629303750523
5.154141093816115,3,6.387056289565232,3,0,8.859705823890055,4.085027733499929,City Road,14.466312305083665
3.030075715089821,4,9.034040918771076,3,1,5.263210694745832,14.374278807043929,City Road,18.995566201121505
3.6338439591162137,2,7.4046407356020785,4,1,7.811041010716836,6.102687163682951,Highway,21.647303219735
2.1103440592848006,2,6.375706010971105,9,1,5.607185779826972,7.046549884875429,Local Road,21.237367347647975
7.485792839362994,3,8.63810496230116,5,2,8.21720203088988,7.827124964202504,Highway,14.931614312388861
2.706506497340847,4,6.849172519467838,3,2,4.083945247867819,3.614691556851759,City Road,19.162901252752754
5.459098853085521,4,4.329153982281432,1,0,8.686117062385676,8.958185066767259,City Road,23.06897027905236
3.644331324123236,4,3.6567593454125698,5,0,4.312630250465278,4.479821892903507,Highway,10.23171141599617
5.325068015094761,1,3.2186222853014304,7,1,4.957323041885589,7.811643920260221,City Road,16.536015352649613
5.908522330111185,2,9.195641700368814,7,0,7.537153404640683,7.208517455905012,Local Road,13.36410127362858
6.97845082224321,4,7.6810834543845266,6,0,5.36253084939244,12.27408100111804,Highway,15.829484355982585
3.2385276305636195,4,9.499027505314565,5,0,6.64926826059868,12.638046139592774,Local Road,16.239844119628625
2.065974971950883,1,6.826334445719544,1,0,5.667441006416571,4.840954588669057,Local Road,21.200064471799557
2.8213137804128436,1,5.7872070519593,6,0,7.454219622538691,7.3986142485507145,City Road,11.407328085931647
7.400111851088631,4,2.4777319117671146,4,1,4.369987514211665,7.48023793238198,Local Road,17.688758546987657
7.243340465375091,0,7.373138252368238,5,1,3.3507479234212623,4.816925327233021,Highway,18.46292187698118
5.58447861302185,4,6.657670078145849,9,0,4.799576384838398,12.581442060614286,Local Road,17.412364053277066
5.60310116260192,4,9.921671148700971,7,1,5.845851989210582,11.486739940025078,Local Road,20.978098795940802
5.990220047277533,1,3.9132702222579443,7,2,4.008120313156072,5.284581435564417,Local Road,15.75686883860271
3.0522276717406975,1,6.245898842294687,2,0,5.128783737938332,7.400662903125589,Local Road,24.17450595460114
7.486471675549758,4,7.207658680944581,6,2,5.399898109761411,4.26966029827817,Local Road,17.22705163808412
4.5126231493524385,4,7.156729397938749,0,1,3.3443510621296415,10.538479165116527,City Road,18.56820864422196
4.298831169496985,4,6.490348343587222,0,1,6.499843489105228,4.456463094583436,Highway,22.38296235020124
5.113506231697025,1,8.215424082617805,6,2,8.306060567827725,14.831210023499013,City Road,14.128541588966836
2.2817958006503303,4,3.6398496762145314,9,1,3.9104574777183148,12.368184896254348,Highway,11.128030431442037
2.9977002125364764,4,7.805017602195327,8,0,6.586848080409084,7.682862595007941,Highway,20.616759675437237
6.428201698558222,3,6.9578765714647135,6,2,6.988435229465077,9.942767187352253,Highway,17.245177833225682
2.496792007550759,0,9.168600894356587,9,0,5.5160080825157305,13.936101794596905,Highway,23.447563764384924
5.618912656798329,2,8.777555512268654,4,2,7.20658552418562,9.649191364749914,Highway,24.740200730836513
3.4720946580879257,0,4.521176313060426,7,1,5.4643892609460725,5.093981836775463,Local Road,15.986640258620938
4.335773684251859,3,4.209898599801225,1,2,6.027823727864609,7.544440266973911,City Road,16.231585243894912
3.7321624206241992,2,9.853226590819583,8,2,3.044118267326562,13.117738380356945,City Road,16.119439033085897
4.134036298789695,4,6.218121447322052,5,0,7.150320684808133,10.730556191875415,Local Road,14.868311645963892
6.314275431105473,3,9.251367711315496,8,1,6.968056073668347,10.808692612005604,Highway,21.72530646649596
3.78273029373905,4,3.3110481902438575,1,0,3.230405263958067,13.40185782826187,City Road,21.384936437360913
5.398427841781383,1,7.142551318401394,2,1,5.209500644370799,13.727676689550055,Local Road,17.179673058257872
4.856302413194598,3,8.47888149888469,7,0,8.874191044750004,14.037510861353235,Local Road,10.669918245683482
5.982026992175889,1,9.579161996691575,0,2,5.524419375411701,4.138190319037873,City Road,14.6433895226961
7.6209784359485475,3,4.698721128136188,9,0,6.01167243079105,9.52951202355721,City Road,14.384545698322562
6.395432583261502,3,7.79984935939242,6,1,8.459580948958312,11.886114254619823,Highway,22.166308693003877
3.2896422715445404,1,6.310504072316952,6,1,7.303571255194538,12.083122141524166,Highway,11.313633601242621
2.187098810367708,2,2.4850314085317455,0,2,6.492420786745342,10.280594423640046,City Road,22.085130685640564
3.5735842657989503,0,7.519997898471547,8,1,7.786828088046435,5.00144802220409,Highway,20.037754782987143
5.570467584201529,4,7.5207724659027475,7,0,8.18619759873584,12.569046647299972,Local Road,20.98662188695674
2.3085548809055023,3,9.444854438772296,3,2,5.741328430423601,11.641336002179349,Highway,16.48319781377535
4.978197483207418,4,5.978499569351779,9,1,5.850650189591012,4.0336292585884355,Highway,20.195886940026373
5.581057093501335,1,3.8420073656841174,4,1,5.316305613911014,8.565717896092515,Local Road,19.135434170603737
4.005463344901765,4,2.356510587589433,1,0,8.800236840110763,5.087728794261643,Highway,21.534702928429443
6.625473222474931,1,5.3251374934872455,8,0,7.182997525742103,7.0497245485556626,Local Road,16.701547517023783
2.639589518802631,4,4.415333600620015,5,2,3.499338397248434,3.216973106468225,Highway,17.09238437344454
2.4508266904148526,0,8.088706448191004,2,1,8.17775773987811,7.803958420929099,City Road,19.6536433410973
6.3691325372216205,0,4.834142118728373,6,0,5.883359645017609,9.598523053874526,Highway,11.621162404995825
4.972947897237191,0,9.592569570518751,8,2,3.412523438534925,10.434991113925042,City Road,16.54366672546476
6.1304143785664165,0,9.698481623902275,2,1,6.298303530979866,10.961884141544521,City Road,24.579262678897084
4.608964031622477,0,6.9672687217416645,1,1,5.502985673854212,13.03549575722952,City Road,10.563284800900684
3.478412199434641,0,9.429282296119062,6,2,8.26649642917575,5.58555488730876,City Road,14.740070842995907
6.914613906045198,1,8.086834756115966,6,2,4.223967621656325,4.445781869261616,City Road,14.711647286340561
6.796495273813876,3,6.3748771278010095,3,0,7.958787656953097,13.218446062775108,Local Road,19.50196178853659
6.16817882512656,4,3.442463483382225,8,1,6.346132147112717,4.879353778711799,Local Road,11.587005391362098
3.6328708233797764,0,5.66878354811072,7,1,3.3276618192808143,14.697120976034343,Local Road,19.428160463182916
5.541384001214523,1,6.486995706900941,0,1,8.831071807952908,13.110458752783643,City Road,11.425603609774292
4.165843381640161,1,8.91169264588008,0,2,6.075691464619199,9.01051927067519,Highway,11.424304711274965
2.549492439959805,1,5.850667012285319,4,0,4.745261125389495,14.777057099064303,Local Road,20.922750357827233
7.503881452773457,3,9.181397381423654,5,1,5.8164410519355485,4.16852074929605,Highway,14.862027607491946
2.8209117855137684,4,7.394791832187751,2,2,8.147146701104933,6.636789134101219,Highway,24.661344215706215
7.701424122924815,3,3.095992504429371,8,1,4.829418746310381,10.658692980487338,City Road,10.560294046533324
4.676034637747734,2,9.959850954600743,9,0,4.156058378920202,7.200082421678145,City Road,16.676599955769912
